question_id,question,sub_question,column_name,question_format,system_prompt_id,subpopulation,split,model_answer,model_reasoning,categories,model_distribution,true_distribution,kl_divergence,cross_entropy,expected_text
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,ai_research_assistant,cluster_0,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9121725712083368, 0.08496793674275388, 0.0013733791131481804, 0.0013733791131481804, 0.00011273382261285974]","[0.9219600725952813, 0.05989110707803993, 0.012704174228675136, 0.0054446460980036296, 0.0]",0.024654803527251683,0.35202204092006584,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,survey_respondent,cluster_0,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.6944040634364325, 0.2898102393835711, 0.007723182199080278, 0.007723182199080278, 0.00033933278183595397]","[0.9219600725952813, 0.05989110707803993, 0.012704174228675136, 0.0054446460980036296, 0.0]",0.17131694456804228,0.49868418207105153,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,values_reflection,cluster_0,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.5801148421679532, 0.27446342890555153, 0.042090330039956235, 0.042090330039956235, 0.06124106884658289]","[0.9219600725952813, 0.05989110707803993, 0.012704174228675136, 0.0054446460980036296, 0.0]",0.3095967023491102,0.6369639403716786,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,ai_opinion_simulator,cluster_0,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.7038221791031302, 0.293690383868317, 0.00120024575870544, 0.00120024575870544, 8.694551114201287e-05]","[0.9219600725952813, 0.05989110707803993, 0.012704174228675136, 0.0054446460980036296, 0.0]",0.19188767990197758,0.5192549172688169,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,no_persona,cluster_0,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.6588471807635929, 0.24263967860669358, 0.03283771354323781, 0.03283771354323781, 0.03283771354323781]","[0.9219600725952813, 0.05989110707803993, 0.012704174228675136, 0.0054446460980036296, 0.0]",0.20414924930761544,0.5315164872678599,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,ai_research_assistant,cluster_0,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.5600464376927381, 0.4367199713699306, 0.0015750579617430853, 0.0015750579617430853, 8.347501384513059e-05]","[0.5821167883211679, 0.38503649635036497, 0.032846715328467155, 0.0, 0.0]",0.07377656561557562,0.8684374037705478,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,survey_respondent,cluster_0,train,Rather important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.46189923122702137, 0.5228608018315455, 0.00746590616921861, 0.00746590616921861, 0.0003081546029958882]","[0.5821167883211679, 0.38503649635036497, 0.032846715328467155, 0.0, 0.0]",0.06550798076866753,0.8601688192098508,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,values_reflection,cluster_0,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.43801226315508324, 0.4386380217181956, 0.028041193915156196, 0.028041193915156196, 0.06726732729640872]","[0.5821167883211679, 0.38503649635036497, 0.032846715328467155, 0.0, 0.0]",0.12057941954881782,0.9152402586609166,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,ai_opinion_simulator,cluster_0,train,Rather important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.293649533172256, 0.7038826062419922, 0.0012000783820261824, 0.0012000783820261824, 6.770382169954677e-05]","[0.5821167883211679, 0.38503649635036497, 0.032846715328467155, 0.0, 0.0]",0.2747560108156541,1.0694168489224953,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,no_persona,cluster_0,train,Rather important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.3581718673239309, 0.5207861203853718, 0.029400537236404133, 0.029400537236404133, 0.06224093781788911]","[0.5821167883211679, 0.38503649635036497, 0.032846715328467155, 0.0, 0.0]",0.1700689195258928,0.9647297586349592,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,ai_research_assistant,cluster_0,train,Rather important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.30967179575408155, 0.6548596583288157, 0.017470491394936748, 0.017470491394936748, 0.000527563127229221]","[0.5201465201465202, 0.4340659340659341, 0.038461538461538464, 0.0018315018315018315, 0.005494505494505495]",0.13034409224480953,0.9980367948303651,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,survey_respondent,cluster_0,train,Rather important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.2844576546370785, 0.6018248313179781, 0.05601303329924322, 0.05601303329924322, 0.0016914474464567897]","[0.5201465201465202, 0.4340659340659341, 0.038461538461538464, 0.0018315018315018315, 0.005494505494505495]",0.1578324968828936,1.0255251994684491,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,values_reflection,cluster_0,train,Rather important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.19061112670998195, 0.4568872105973628, 0.1020267839743992, 0.1020267839743992, 0.14844809474385673]","[0.5201465201465202, 0.4340659340659341, 0.038461538461538464, 0.0018315018315018315, 0.005494505494505495]",0.4369230301905394,1.304615732776095,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,ai_opinion_simulator,cluster_0,train,Rather important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.19606031551773587, 0.7750172329727391, 0.01420256162016347, 0.01420256162016347, 0.0005173282691982058]","[0.5201465201465202, 0.4340659340659341, 0.038461538461538464, 0.0018315018315018315, 0.005494505494505495]",0.30342555773959234,1.171118260325148,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,no_persona,cluster_0,train,Rather important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.2851034130129016, 0.4698461006988736, 0.08168349542940824, 0.08168349542940824, 0.08168349542940824]","[0.5201465201465202, 0.4340659340659341, 0.038461538461538464, 0.0018315018315018315, 0.005494505494505495]",0.2276060026995862,1.0952987052851417,Very important
1,"Please indicate, for each of the following, how important it is in your life.",Politics,Q4,matrix_single_select,ai_research_assistant,cluster_0,train,Rather important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.03761079816886026, 0.5187431281635515, 0.21643519978923467, 0.21643519978923467, 0.010775674089118918]","[0.10825688073394496, 0.48256880733944957, 0.3486238532110092, 0.05871559633027523, 0.001834862385321101]",0.1659102266070608,1.3035963107138404,Rather important
