question_id,question,sub_question,column_name,question_format,system_prompt_id,subpopulation,split,model_answer,model_reasoning,categories,model_distribution,true_distribution,kl_divergence,cross_entropy,expected_text,is_correct
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,ai_research_assistant,overall,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9999903196224706, 6.894051365988633e-07, 4.495486196387661e-06, 4.495486196387661e-06, 0.0]","[0.9092702169625246, 0.07297830374753451, 0.01282051282051282, 0.004930966469428008, 0.0]",0.894387327611037,1.2539478350112199,Very important,True
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,survey_respondent,overall,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.999956727528208, 5.4221494559904285e-06, 1.8925161168021748e-05, 1.8925161168021748e-05, 0.0]","[0.9092702169625246, 0.07297830374753451, 0.01282051282051282, 0.004930966469428008, 0.0]",0.7183897651790059,1.0779502725791892,Very important,True
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,values_reflection,overall,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9988988506792903, 0.0008039694416211927, 0.0001397089402841671, 0.0001397089402841671, 1.7761998520185577e-05]","[0.9092702169625246, 0.07297830374753451, 0.01282051282051282, 0.004930966469428008, 0.0]",0.31904220778677955,0.6786027163957029,Very important,True
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,ai_opinion_simulator,overall,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9999704845542939, 3.5008647403273048e-06, 1.3007290482881077e-05, 1.3007290482881077e-05, 0.0]","[0.9092702169625246, 0.07297830374753451, 0.01282051282051282, 0.004930966469428008, 0.0]",0.7569604633730229,1.116520970773206,Very important,True
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,no_persona,overall,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9948279515007487, 0.0016949208155663525, 0.0014957623698634624, 0.0014957623698634624, 0.0004856029439579455]","[0.9092702169625246, 0.07297830374753451, 0.01282051282051282, 0.004930966469428008, 0.0]",0.2262402550821096,0.585800764021866,Very important,True
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,ai_research_assistant,overall,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9998278317166739, 4.006296341778155e-05, 6.605265995417755e-05, 6.605265995417755e-05, 0.0]","[0.5606361829025845, 0.38469184890656066, 0.04671968190854871, 0.003976143141153081, 0.003976143141153081]",3.5956108375385645,4.474628261541427,Very important,True
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,survey_respondent,overall,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.999646943293221, 0.00020340193005517448, 7.482738836189038e-05, 7.482738836189038e-05, 0.0]","[0.5606361829025845, 0.38469184890656066, 0.04671968190854871, 0.003976143141153081, 0.003976143141153081]",2.9643678715047095,3.8433852955075722,Very important,True
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,values_reflection,overall,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9853246128074901, 0.014057053562121348, 0.00029174483913696096, 0.00029174483913696096, 3.4843952114623876e-05]","[0.5606361829025845, 0.38469184890656066, 0.04671968190854871, 0.003976143141153081, 0.003976143141153081]",1.2232988227128676,2.1023162467157306,Very important,True
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,ai_opinion_simulator,overall,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9996222860805228, 0.0002611659285512578, 5.827399546295553e-05, 5.827399546295553e-05, 0.0]","[0.5606361829025845, 0.38469184890656066, 0.04671968190854871, 0.003976143141153081, 0.003976143141153081]",2.8808948963339276,3.7599123203367903,Very important,True
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,no_persona,overall,train,Very important,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9264485099303645, 0.06711735027545061, 0.0026024214682291037, 0.0026024214682291037, 0.001229296857726592]","[0.5606361829025845, 0.38469184890656066, 0.04671968190854871, 0.003976143141153081, 0.003976143141153081]",0.5313384655988624,1.4103558896017252,Very important,True
