question_id,question,sub_question,column_name,question_format,system_prompt_id,subpopulation,split,model_answer,model_reasoning,categories,model_distribution,true_distribution,kl_divergence,cross_entropy,expected_text
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,ai_research_assistant_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9785066489297328, 0.013957649411724242, 0.0035290464356447144, 0.003114372548533667, 0.000892282674364591]","[0.9219600725952813, 0.05989110707803993, 0.012704174228675136, 0.0054446460980036296, 0.0]",0.05166535027972457,0.37903258787941413,A
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,survey_respondent_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9679427472552314, 0.02008901216600542, 0.005755598349743271, 0.005079297716169445, 0.0011333445128504421]","[0.9219600725952813, 0.05989110707803993, 0.012704174228675136, 0.0054446460980036296, 0.0]",0.030986420859501127,0.35835365848310513,A
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,values_reflection_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9590659108003814, 0.019904778549107313, 0.010654257660376058, 0.007322557063453052, 0.0030524959266821673]","[0.9219600725952813, 0.05989110707803993, 0.012704174228675136, 0.0054446460980036296, 0.0]",0.03021771574707728,0.35758495346975994,A
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,ai_opinion_simulator_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9642143445085624, 0.022676145877465262, 0.005733427558067785, 0.005733427558067785, 0.0016426544978368264]","[0.9219600725952813, 0.05989110707803993, 0.012704174228675136, 0.0054446460980036296, 0.0]",0.0266787850456849,0.3540460227064029,A
1,"Please indicate, for each of the following, how important it is in your life.",Family,Q1,matrix_single_select,no_persona_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.8046189184214754, 0.06604714970064396, 0.09609803577444005, 0.02429738852283949, 0.008938507580601078]","[0.9219600725952813, 0.05989110707803993, 0.012704174228675136, 0.0054446460980036296, 0.0]",0.08579966021851351,0.4131668980486371,A
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,ai_research_assistant_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9560643311712539, 0.032714725444377916, 0.006441909855226549, 0.0039072158342998735, 0.0008718176948418117]","[0.5821167883211679, 0.38503649635036497, 0.032846715328467155, 0.0, 0.0]",0.7140009584318511,1.50866179691228,A
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,survey_respondent_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9473667875035361, 0.03673339260625617, 0.009287658353452915, 0.005633249548305348, 0.000978911988449459]","[0.5821167883211679, 0.38503649635036497, 0.032846715328467155, 0.0, 0.0]",0.662692817448652,1.457353655977253,A
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,values_reflection_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9537853422698398, 0.02541751634101021, 0.012006387435786895, 0.006426556090231749, 0.002364197863131385]","[0.5821167883211679, 0.38503649635036497, 0.032846715328467155, 0.0, 0.0]",0.7921175075739612,1.5867783462039124,A
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,ai_opinion_simulator_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.9360265899402346, 0.0466020149665238, 0.010398317541871777, 0.005565818301656362, 0.001407259249713455]","[0.5821167883211679, 0.38503649635036497, 0.032846715328467155, 0.0, 0.0]",0.5743703000750928,1.3690311386387854,A
1,"Please indicate, for each of the following, how important it is in your life.",Friends,Q2,matrix_single_select,no_persona_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.7713000536744102, 0.11828269768382976, 0.08129442998456995, 0.020554450818475928, 0.008568367838714118]","[0.5821167883211679, 0.38503649635036497, 0.032846715328467155, 0.0, 0.0]",0.2608654952697643,1.0555263341447438,A
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,ai_research_assistant_letter,cluster_0,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.8961546818802599, 0.07356085418472835, 0.01859909663911861, 0.009955381409764985, 0.0017299858861281132]","[0.5201465201465202, 0.4340659340659341, 0.038461538461538464, 0.0018315018315018315, 0.005494505494505495]",0.5187352655590786,1.386427968144634,A
